X,Y,OBJECTID,id,d,e,datum,den,rok,mesic,zavineni,viditelnost,cas,hodina,mesic_t,doba,den_v_tydnu,alkohol,alkohol_vinik,hlavni_pricina,srazka,pricina,stav_vozovky,povetrnostni_podm,rozhled,misto_nehody,druh_komun,usmrceno_os,tezce_zran_os,lehce_zran_os,hmotna_skoda,smrt,tz,lz,smrt_dny,smrt_po,vek_skupina,chodec_pohlavi,kategorie_chodce,stav_chodce,chovani_chodce,situace_nehody,prvni_pomoc,nasledky_chodce,nazev,POINT_X,POINT_Y,GlobalID
16.6224256790001,49.170031726,2369,60206201101,-597415.739,-1163638.557,2020/07/01 00:00:00+00,3,2020,7,chodcem,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1215,12,červenec,den,středa,Ne,ne,nezaviněno řidičem,srážka s chodcem,nezaviněná řidičem,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace místní,0,0,1,6000,0,0,0,1,,19-24,žena,žena,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,špatný odhad vzdálenosti a rychlosti vozidla,chůze po správné straně,nebylo třeba poskytnout,bez zranění,Brno-jih,16.6224256790001,49.170031726,{BD1B8C90-5103-469E-8AC8-B8C50BB9A621}
16.5232376860001,49.2278876920001,2370,60206201123,-603907.075,-1156462.108,2020/07/04 00:00:00+00,6,2020,7,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1816,18,červenec,den,sobota,Nezjišťován,nezjišťováno,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),0,0,1,20000,0,0,1,1,,12-15,chlapec (do 15 let),dítě (do 15 let),dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",přecházení po vyznačeném přechodu,vozidlem RZP,lehké zranění,Brno-Bystrc,16.5232376860001,49.2278876920001,{FFC3EA5D-2262-4FAB-8EBA-D241A1ADD44E}
16.62306268,49.223984505,2371,60206201139,-596725.838,-1157678.469,2020/07/07 00:00:00+00,2,2020,7,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1440,14,červenec,den,úterý,Ne,ne,nesprávný způsob jízdy,srážka s chodcem,nezvládnutí řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,parkoviště přiléhající ke komunikaci,"komunikace účelová - ostatní (parkoviště, odpočívky apod.",0,1,0,0,0,1,0,1,,71 a více,žena,žena,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",jiná situace,vozidlem RZP,těžké zranění,Brno-sever,16.62306268,49.223984505,{5C7DD785-635A-4DB2-B8A6-6B6266F325FD}
16.6208746780001,49.199612313,2372,60206201153,-597175.152,-1160355.979,2020/07/09 00:00:00+00,4,2020,7,chodcem,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1810,18,červenec,den,čtvrtek,Ne,ne,nezaviněno řidičem,srážka s chodcem,nezaviněná řidičem,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),0,0,1,0,0,0,1,1,,0-6,chlapec (do 15 let),dítě (do 15 let),dobrý - žádné nepříznivé okolnosti nebyly zjištěny,náraz do vozidla z boku,přecházení mimo přechod (2O a více metrů od přechodu),vozidlem RZP,lehké zranění,Brno-střed,16.6208746780001,49.199612313,{E58770B5-0F28-48DC-9617-463E09127AF8}
16.6145546830001,49.186131607,2373,60206201155,-597794.049,-1161796.954,2020/07/10 00:00:00+00,5,2020,7,řidičem nemotorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1300,13,červenec,den,pátek,Ne,ne,nesprávný způsob jízdy,srážka s chodcem,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,"zastávka autobusu, trolejbusu, tramvaje s nástup. ostrůvkem",komunikace sledovaná (ve vybraných městech),0,0,1,5000,0,0,1,1,,33-44,žena,žena,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené","chůze, stání na chodníku",vozidlem RZP,lehké zranění,Brno-střed,16.6145546830001,49.186131607,{F0808174-D0FE-468A-A07B-CBCB979AE35E}
16.6671926870001,49.195667111,2374,60206201157,-593866.069,-1161153.403,2020/07/11 00:00:00+00,6,2020,7,řidičem motorového vozidla,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",15,1,červenec,noc,sobota,Nezjišťován,nezjišťováno,nepřiměřená rychlost jízdy,srážka s chodcem,"nepřizpůsobení rychlosti stavu vozovky (náledí, výtluky, bláto, mokrý povrch apod.)",povrch mokrý,neztížené,dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),1,0,0,1000,1,0,0,1,,33-44,žena,žena,"pod vlivem alkoholu, obsah alkoholu v krvi 1 ‰ a více",žádné z uvedených,chůze po nesprávné straně,jinou osobou,usmrcení,Brno-Židenice,16.6671926870001,49.195667111,{514AB9C6-8271-4A1B-B233-21DC1B2C7515}
16.5984916790001,49.1842855100001,2375,60206201175,-598980.216,-1161875.174,2020/07/13 00:00:00+00,1,2020,7,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",910,9,červenec,den,pondělí,Ne,ne,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,komunikace místní,0,0,1,0,0,0,1,1,,71 a více,muž,muž,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",přecházení po vyznačeném přechodu,vozidlem RZP,lehké zranění,Brno-střed,16.5984916790001,49.1842855100001,{4A724854-4E36-4385-8042-821B966D86B3}
16.5827766780001,49.2207983580001,2376,60206201186,-599681.294,-1157715.111,2020/07/13 00:00:00+00,1,2020,7,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",2040,20,červenec,den,pondělí,Ne,ne,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),0,0,1,1000,0,0,1,1,,45-60,muž,muž,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",vstup chodce na signál VOLNO,vozidlem RZP,lehké zranění,Brno-Žabovřesky,16.5827766780001,49.2207983580001,{9EE6FDA9-84B2-4964-AAC0-227C9C672DB9}
16.594525677,49.229172744,2377,60206201188,-598730.203,-1156881.473,2020/07/14 00:00:00+00,2,2020,7,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",955,9,červenec,den,úterý,Ne,ne,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),0,0,1,0,0,0,1,1,,61-70,žena,žena,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",přecházení po vyznačeném přechodu,vozidlem RZP,lehké zranění,Brno-Královo Pole,16.594525677,49.229172744,{24FFA325-AFB7-4826-81CF-234D9D983F62}
16.531207679,49.228301709,2378,60206201201,-603325.052,-1156479.35,2020/07/15 00:00:00+00,3,2020,7,chodcem,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1720,17,červenec,den,středa,Ne,ne,nezaviněno řidičem,srážka s chodcem,nezaviněná řidičem,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),0,1,0,30000,0,1,0,1,,16-18,muž,muž,"nepozornost, roztržitost","náhlé vstoupení do vozovky z chodníku, krajnice",přecházení mimo přechod (2O a více metrů od přechodu),vozidlem RZP,těžké zranění,Brno-Bystrc,16.531207679,49.228301709,{A547F6BF-3EF8-456C-857B-9BCC94E8869C}
16.624721686,49.16323634,2379,60206201233,-597330.351,-1164407.821,2020/07/20 00:00:00+00,1,2020,7,řidičem nemotorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1415,14,červenec,den,pondělí,Ne,ne,nesprávný způsob jízdy,srážka s chodcem,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace místní,0,0,1,10000,0,0,1,1,,19-24,žena,žena,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",jiná situace,vozidlem RZP,lehké zranění,Brno-jih,16.624721686,49.16323634,{B2577F43-6D8A-45C3-B2C0-E0B129959B92}
16.5545846810001,49.2204753440001,2380,60206201277,-601726.695,-1157529.024,2020/07/28 00:00:00+00,2,2020,7,řidičem nemotorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1040,10,červenec,den,úterý,Ne,ne,nesprávný způsob jízdy,srážka s chodcem,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace místní,0,0,1,0,0,0,1,1,,71 a více,žena,žena,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",jiná situace,vozidlem RZP,lehké zranění,Brno-Komín,16.5545846810001,49.2204753440001,{A7628C77-3CD0-4FE2-B0D4-DB7E5DD38B4F}
16.5677776900001,49.176920109,2381,60206201306,-601294.519,-1162448.044,2020/07/31 00:00:00+00,5,2020,7,chodcem,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1740,17,červenec,den,pátek,Ne,ne,nezaviněno řidičem,srážka s chodcem,nezaviněná řidičem,"povrch suchý, neznečistěný",neztížené,dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),komunikace místní,0,0,1,0,0,0,0,1,,7-11,chlapec (do 15 let),dítě (do 15 let),dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"náhlé vstoupení do vozovky z chodníku, krajnice",přecházení mimo přechod (2O a více metrů od přechodu),nebylo třeba poskytnout,bez zranění,Brno-Bohunice,16.5677776900001,49.176920109,{987E2551-A012-44C3-9EEE-D375CDC649C2}
16.611676677,49.1914088830001,2382,60206201338,-597939.566,-1161190.968,2020/08/04 00:00:00+00,2,2020,8,chodcem,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",2230,22,srpen,noc,úterý,"Ano, obsah alkoholu v krvi od 1,0‰ do 1,5‰",ano,nezaviněno řidičem,srážka s chodcem,nezaviněná řidičem,"povrch suchý, neznečistěný",neztížené,dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),komunikace sledovaná (ve vybraných městech),0,0,0,100,0,0,0,1,,24-32,muž,muž,"pod vlivem alkoholu, obsah alkoholu v krvi 1 ‰ a více",žádné z uvedených,jiná situace,nebylo třeba poskytnout,bez zranění,Brno-střed,16.611676677,49.1914088830001,{1679F2AF-955C-466C-8D58-09C99F605EAD}
16.6522456760001,49.228222707,2383,60206201347,-594562.102,-1157437.518,2020/08/06 00:00:00+00,4,2020,8,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1525,15,srpen,den,čtvrtek,Ne,ne,nesprávný způsob jízdy,srážka s chodcem,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,"zastávka autobusu, trolejbusu, tramvaje s nástup. ostrůvkem",komunikace místní,0,0,1,0,0,0,1,1,,61-70,žena,žena,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,žádné z uvedených,přecházení těsně před nebo za vozidlem stojícím v zastávce,vozidlem RZP,lehké zranění,Brno-Maloměřice a Obřany,16.6522456760001,49.228222707,{B5E5C6CA-515F-469A-AA38-04D97F11F59E}
16.618654678,49.1918029120001,2384,60206201360,-597429.219,-1161202.024,2020/08/08 00:00:00+00,6,2020,8,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1015,10,srpen,den,sobota,Nezjišťován,nezjišťováno,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,komunikace sledovaná (ve vybraných městech),0,0,1,0,0,0,1,1,,45-60,žena,žena,"pod vlivem alkoholu, obsah alkoholu v krvi 1 ‰ a více","správné, přiměřené",přecházení po vyznačeném přechodu,vozidlem RZP,lehké zranění,Brno-střed,16.618654678,49.1918029120001,{916CC2A0-7258-4FA5-AE3A-E71AFB89688C}
16.601767679,49.1921959260001,2385,60206201384,-598648.173,-1161026.312,2020/08/11 00:00:00+00,2,2020,8,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1315,13,srpen,den,úterý,Ne,ne,nesprávný způsob jízdy,srážka s chodcem,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),0,0,1,0,0,0,1,1,,45-60,žena,žena,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",jiná situace,jinou osobou,lehké zranění,Brno-střed,16.601767679,49.1921959260001,{944D8F3F-1A9F-48CB-9D78-AECE4FE3B4EF}
16.5991706790001,49.144003211,2386,60206201396,-599413.028,-1166333.977,2020/08/05 00:00:00+00,3,2020,8,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1730,17,srpen,den,středa,Nezjišťován,nezjišťováno,nesprávé předjíždění,srážka s chodcem,jiný druh nesprávného předjíždění,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),0,0,1,20000,0,0,1,1,,24-32,muž,muž,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",chůze po správné straně,,lehké zranění,Brno-jih,16.5991706790001,49.144003211,{A6C694F2-655E-4ABB-8C62-8ED005874A7E}
16.5779386780001,49.2625051650001,2387,60206201397,-599531.273,-1153066.222,2020/08/13 00:00:00+00,4,2020,8,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1054,10,srpen,den,čtvrtek,Nezjišťován,nezjišťováno,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,"komunikace účelová - ostatní (parkoviště, odpočívky apod.",0,1,0,0,0,1,0,1,,61-70,muž,muž,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",přecházení po vyznačeném přechodu,,těžké zranění,Brno-Ivanovice,16.5779386780001,49.2625051650001,{7741232F-8964-46FE-A2C4-986D20969032}
16.6027726770001,49.189109762,2388,60206201399,-598612.264,-1161375.39,2020/08/13 00:00:00+00,4,2020,8,řidičem motorového vozidla,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",2225,22,srpen,noc,čtvrtek,Ne,ne,nedání přenosti v jízdě,srážka s chodcem,jiné nedání přednosti,"povrch suchý, neznečistěný",neztížené,dobré,"zastávka tramvaje, autobusu, trolejbusu bez nástup. ostrůvku",komunikace sledovaná (ve vybraných městech),0,0,1,0,0,0,1,1,,7-11,chlapec (do 15 let),dítě (do 15 let),dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",jiná situace,vozidlem RZP,lehké zranění,Brno-střed,16.6027726770001,49.189109762,{6CC134A3-01A1-40D7-9908-06B889E49FA3}
16.6248126890001,49.2236194910001,2389,60206201435,-596603.464,-1157732.5,2020/08/19 00:00:00+00,3,2020,8,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1325,13,srpen,den,středa,Nezjišťován,nezjišťováno,nesprávný způsob jízdy,srážka s chodcem,"bezohledná, agresivní, neohleduplná jízda","povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace místní,0,0,1,0,0,0,1,1,,33-44,muž,muž,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,žádné z uvedených,jiná situace,jinou osobou,lehké zranění,Brno-sever,16.6248126890001,49.2236194910001,{64D4077E-317B-4953-B495-C45661BCD27A}
16.5074956820001,49.244060409,2390,60206201453,-604851.082,-1154549.688,2020/08/22 00:00:00+00,6,2020,8,chodcem,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1435,14,srpen,den,sobota,Ne,ne,nezaviněno řidičem,srážka s chodcem,nezaviněná řidičem,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace místní,0,0,2,2000,0,0,1,1,,12-15,chlapec (do 15 let),dítě (do 15 let),"nepozornost, roztržitost","náhlé vstoupení do vozovky z chodníku, krajnice",jiná situace,vozidlem RZP,lehké zranění,Brno-Kníničky,16.5074956820001,49.244060409,{A46BDC1C-3987-4CBC-B511-89E50B6E8008}
16.6425876820001,49.20919179,2391,60206201488,-595487.976,-1159466.417,2020/08/27 00:00:00+00,4,2020,8,řidičem motorového vozidla,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",2304,23,srpen,noc,čtvrtek,Ne,ne,nesprávný způsob jízdy,srážka s chodcem,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),0,1,0,21000,0,1,0,1,,16-18,žena,žena,nezjištěno,"správné, přiměřené",přecházení mimo přechod (2O a více metrů od přechodu),vozidlem RZP,těžké zranění,Brno-Židenice,16.6425876820001,49.20919179,{647D236A-0392-4731-A288-80B5E592941F}
16.5730726400001,49.177773485,2392,60206201512,-600900.502,-1162395.386,2020/09/01 00:00:00+00,2,2020,9,řidičem motorového vozidla,"ve dne, zhoršená viditelnost vlivem povětrnostních podmínek (mlha, sněžení, déšť apod.)",900,9,září,den,úterý,Ne,ne,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,povrch mokrý,déšť,dobré,přechod pro chodce,komunikace sledovaná (ve vybraných městech),0,0,1,5000,0,0,1,1,,24-32,žena,žena,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",přecházení po vyznačeném přechodu,vozidlem RZP,lehké zranění,Brno-Bohunice,16.5730726400001,49.177773485,{776CB84F-21F0-4E35-AAEE-C8E5AE9EF3B7}
16.5930996770001,49.2278776850001,2393,60206201517,-598848.961,-1157013.468,2020/09/02 00:00:00+00,3,2020,9,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",958,9,září,den,středa,Ne,ne,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),0,1,3,15000,0,0,1,1,,16-18,muž,jiná skupina,nezjištěno,žádné z uvedených,jiná situace,vozidlem RZP,lehké zranění,Brno-Královo Pole,16.5930996770001,49.2278776850001,{BBB644DC-A3BE-4B5D-9C1C-AE6F3750D39F}
16.5930996770001,49.2278776850001,2394,60206201517,-598848.961,-1157013.468,2020/09/02 00:00:00+00,3,2020,9,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",958,9,září,den,středa,Ne,ne,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),0,1,3,15000,0,0,1,1,,16-18,muž,jiná skupina,nezjištěno,žádné z uvedených,jiná situace,vozidlem RZP,lehké zranění,Brno-Královo Pole,16.5930996770001,49.2278776850001,{DC5F4E57-8E45-4394-AFCD-9EEC851FFC05}
16.5930996770001,49.2278776850001,2395,60206201517,-598848.961,-1157013.468,2020/09/02 00:00:00+00,3,2020,9,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",958,9,září,den,středa,Ne,ne,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),0,1,3,15000,0,0,1,1,,16-18,muž,jiná skupina,nezjištěno,žádné z uvedených,jiná situace,vozidlem RZP,lehké zranění,Brno-Královo Pole,16.5930996770001,49.2278776850001,{B2507F4B-BF86-4E2E-BEA4-D5CE8FCD8FD6}
16.5930996770001,49.2278776850001,2396,60206201517,-598848.961,-1157013.468,2020/09/02 00:00:00+00,3,2020,9,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",958,9,září,den,středa,Ne,ne,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),0,1,3,15000,0,1,0,1,,71 a více,žena,jiná skupina,nezjištěno,žádné z uvedených,jiná situace,vozidlem RZP,těžké zranění,Brno-Královo Pole,16.5930996770001,49.2278776850001,{CBE11CA6-A482-4069-B3E6-F3C16F32E207}
16.58501018,49.202599644,2397,60206201546,-599737.698,-1159744.613,2020/09/05 00:00:00+00,6,2020,9,chodcem,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1440,14,září,den,sobota,Ne,ne,nezaviněno řidičem,srážka s chodcem,nezaviněná řidičem,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace místní,0,0,1,0,0,0,1,1,,7-11,dívka (do 15 let),dítě (do 15 let),"nepozornost, roztržitost","náhlé vstoupení do vozovky z chodníku, krajnice",přecházení mimo přechod (2O a více metrů od přechodu),vozidlem RZP,lehké zranění,Brno-střed,16.58501018,49.202599644,{C9EF3EC5-0167-4243-95A0-65E62FBD5A40}
16.5747706880001,49.2483266,2398,60206201571,-599930.662,-1154608.845,2020/09/09 00:00:00+00,3,2020,9,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",755,7,září,den,středa,Ne,ne,nesprávný způsob jízdy,srážka s chodcem,nesprávné otáčení nebo couvání,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace místní,0,1,0,0,0,1,0,4,1,71 a více,muž,muž,"pod vlivem alkoholu, obsah alkoholu v krvi do 0,99 ‰,","správné, přiměřené",jiná situace,vozidlem RZP,těžké zranění,Brno-Řečkovice a Mokrá Hora,16.5747706880001,49.2483266,{1BF6CE74-3FC9-4E7D-AAD1-4EFD89A060FD}
16.6208996870001,49.202088442,2399,60206201599,-597143.789,-1160082.412,2020/09/13 00:00:00+00,7,2020,9,jiné zaviněn,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1500,15,září,den,neděle,Nezjišťován,nezjišťováno,nezaviněno řidičem,srážka s chodcem,nezaviněná řidičem,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),0,0,2,1000,0,0,1,1,,0-6,dívka (do 15 let),dítě (do 15 let),dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"náhlé vstoupení do vozovky z chodníku, krajnice",přecházení mimo přechod (2O a více metrů od přechodu),jinou osobou,lehké zranění,Brno-sever,16.6208996870001,49.202088442,{7312FE25-EA86-4BD6-925C-85DFC46B90BD}
16.690579686,49.177051116,2400,60206201601,-592391.655,-1163393.416,2020/09/14 00:00:00+00,1,2020,9,řidičem motorového vozidla,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",540,5,září,noc,pondělí,Ne,ne,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,komunikace sledovaná (ve vybraných městech),0,0,1,10000,0,0,1,1,,24-32,žena,žena,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",přecházení po vyznačeném přechodu,vozidlem RZP,lehké zranění,Brno-Slatina,16.690579686,49.177051116,{AA48DDDF-39CC-4841-AB0B-74FE4FA8DB16}
16.4946136880001,49.2071236880001,2401,60206201608,-606231.039,-1158530.58,2020/09/14 00:00:00+00,1,2020,9,chodcem,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1417,14,září,den,pondělí,Ne,ne,nezaviněno řidičem,srážka s chodcem,nezaviněná řidičem,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),0,0,1,0,0,0,1,1,,7-11,dívka (do 15 let),dítě (do 15 let),dobrý - žádné nepříznivé okolnosti nebyly zjištěny,náraz do vozidla z boku,přecházení mimo přechod (2O a více metrů od přechodu),jinou osobou,lehké zranění,Brno-Žebětín,16.4946136880001,49.2071236880001,{A30E9936-E306-4B4F-92BE-B5186865C56A}
16.5650100080001,49.185148337,2402,60206201618,-601396.246,-1161516.601,2020/09/15 00:00:00+00,2,2020,9,chodcem,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1540,15,září,den,úterý,Ne,ne,nezaviněno řidičem,srážka s chodcem,nezaviněná řidičem,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),0,0,1,20000,0,0,1,1,,71 a více,žena,žena,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,žádné z uvedených,přecházení mimo přechod (2O a více metrů od přechodu),vozidlem RZP,lehké zranění,Brno-Nový Lískovec,16.5650100080001,49.185148337,{0B26088B-1CDA-4EB3-99D8-6AB395F2077F}
16.572735687,49.168053619,2403,60206201625,-601041.608,-1163467.291,2020/09/16 00:00:00+00,3,2020,9,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",645,6,září,den,středa,Ne,ne,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,komunikace sledovaná (ve vybraných městech),0,0,1,10000,0,0,1,1,,61-70,žena,žena,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",přecházení po vyznačeném přechodu,vozidlem RZP,lehké zranění,Brno-Bohunice,16.572735687,49.168053619,{91419A80-29AD-41BB-8C42-566A66F06CF5}
16.4879446800001,49.2068196750001,2404,60206201630,-606717.74,-1158511.209,2020/09/16 00:00:00+00,3,2020,9,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1305,13,září,den,středa,Nezjišťován,nezjišťováno,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,komunikace sledovaná (ve vybraných městech),0,0,1,0,0,0,1,1,,7-11,chlapec (do 15 let),dítě (do 15 let),dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",přecházení po vyznačeném přechodu,,lehké zranění,Brno-Žebětín,16.4879446800001,49.2068196750001,{AC53E635-DBCF-466D-9066-5303C3D3094D}
16.585025683,49.221720401,2405,60206201645,-599507.377,-1157630.835,2020/09/06 00:00:00+00,7,2020,9,chodcem,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",2004,20,září,den,neděle,Nezjišťován,nezjišťováno,nezaviněno řidičem,srážka s chodcem,nezaviněná řidičem,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),0,0,1,0,0,0,1,1,,12-15,muž,muž,"nepozornost, roztržitost",žádné z uvedených,vstup chodce na signál STŮJ,,lehké zranění,Brno-Královo Pole,16.585025683,49.221720401,{6F18FB42-FF85-446C-94C3-7D1FBEE2069D}
