OID_,ObjectId,ogcfid,typ_opatre,rok_realiz,delka,datum_expo,GlobalID,SHAPE_Leng,point_x1,point_x2,point_y1,point_y2
244,245,424,Vjezd cyklistům povolen,0,518.530029296875000,04/11/2022 00:00:00,{172A5DB3-54FD-4AFF-A189-4A71932BAC4F},0.005111793984389,16.649928715000001,16.651733165000000,49.145882417999999,49.150115556000003
245,246,425,Vjezd cyklistům povolen,0,107.540000915527344,04/11/2022 00:00:00,{61892154-ECC6-453C-8D8A-332A4AA756E4},0.001465589356068,16.652629801000000,16.654088666000000,49.151260426000000,49.151325681000003
246,247,426,Vjezd cyklistům povolen,0,161.570007324218750,04/11/2022 00:00:00,{A1E0666F-65D2-4530-B598-2EA030338C54},0.001521487685944,16.671714719000001,16.671275822999998,49.147128629000001,49.148526914000001
247,248,497,Zákaz vjezdu všech motorových vozidel - B11,1999,391.019989013671875,04/11/2022 00:00:00,{2080AA95-FE7D-42C6-BA00-8D8D552D6C7C},0.004262518571948,16.496602363000001,16.494145460999999,49.249210785999999,49.251504128000001
248,249,498,Zákaz vjezdu všech motorových vozidel - B11,1998,294.820007324218750,04/11/2022 00:00:00,{897C73ED-2576-4222-82FE-CDD6C8EDB6CD},0.003494560402831,16.524862925000001,16.527841854999998,49.221847775000001,49.222445049999997
249,250,499,Zákaz vjezdu všech motorových vozidel - B11,0,124.000000000000000,04/11/2022 00:00:00,{9683EED9-F3E6-4F0B-ACBA-4F1E84952F54},0.001639037958810,16.537305585999999,16.538894591999998,49.222223622999998,49.222585588000001
250,251,500,Zákaz vjezdu všech motorových vozidel - B11,2006,181.419998168945312,04/11/2022 00:00:00,{0293B403-4B57-4DC7-A19F-CFEDC3913DA5},0.001637842580975,16.549096713000001,16.549162071000001,49.222929616000002,49.221303067000001
251,252,501,Zákaz vjezdu všech motorových vozidel - B11,1998,151.039993286132812,04/11/2022 00:00:00,{9535A6C0-938F-4BDE-88EC-712CE90FAA6A},0.001918898323141,16.555224540000001,16.553432273999999,49.221866886999997,49.222526815000002
252,253,502,Zákaz vjezdu všech motorových vozidel - B11,2013,194.080001831054688,04/11/2022 00:00:00,{975CAEA4-CC3B-461C-ACDE-D3884E5F4562},0.002528295533384,16.574005802999999,16.571587591000000,49.223971190999997,49.224448750999997
253,254,536,Zákaz vjezdu všech motorových vozidel - B11,2018,154.770004272460938,04/11/2022 00:00:00,{EE5FB04F-D009-4811-9E5C-26A8AB276245},0.001577182636313,16.600261114999999,16.599355870000000,49.187369001000000,49.186157231999999
254,255,537,Zákaz vjezdu všech motorových vozidel - B11,1998,343.079986572265625,04/11/2022 00:00:00,{F8D54A47-5CAE-4E9A-BE36-0C11558057CE},0.004128955736322,16.643044405000001,16.643377453999999,49.188760004999999,49.188696161000003
255,256,548,Zákaz vjezdu všech motorových vozidel - B11,2002,259.130004882812500,04/11/2022 00:00:00,{152D45F6-1A84-4815-A9E7-AE78BB69A982},0.002528548145035,16.576897590000002,16.576638621000001,49.206195448000003,49.204042522999998
256,257,549,Zákaz vjezdu všech motorových vozidel - B11,2002,253.820007324218750,04/11/2022 00:00:00,{D1E2B754-1ADF-439F-9B3D-7670A7E6ABE2},0.002429229645244,16.577724879000002,16.578525524000000,49.207785422999997,49.205633806000002
257,258,550,Zákaz vjezdu všech motorových vozidel - B11,2002,159.479995727539062,04/11/2022 00:00:00,{F08D511B-4B9B-40AF-BD56-10482DFF8AA7},0.001826205714852,16.577201539000001,16.578552201000001,49.205286385000001,49.205288080999999
258,259,551,Zákaz vjezdu všech motorových vozidel - B11,2006,82.819999694824219,04/11/2022 00:00:00,{A27C87A0-0C0A-4817-9685-FF92C205F35E},0.001005709385305,16.583532449000000,16.584424536000000,49.205057078000003,49.204630127999998
259,260,40,Jízda cyklistů v protisměru (piktogram),2014,73.860000610351562,04/11/2022 00:00:00,{1BEE2D8A-C4A6-4EED-8153-AFA69E3B03F8},0.000775635064186,16.497372013000000,16.497902324999998,49.214867120999997,49.215433140999998
260,261,554,Zákaz vjezdu všech motorových vozidel - B11,1995,91.349998474121094,04/11/2022 00:00:00,{E7051DE3-436E-42D6-BC10-2A3C7C326008},0.000888061927224,16.599915811999999,16.600362487999998,49.211608198000000,49.210840646999998
261,262,3,Stezka pro chodce a cyklisty (nedělená) - C9,2012,1380.540039062500000,04/11/2022 00:00:00,{213C5704-D80E-4A65-8C1A-02BBE9D55832},0.017774388748129,16.536484299000001,16.553129554000002,49.221232983000000,49.217965481000000
262,263,6,Stezka pro chodce a cyklisty (nedělená) - C9,1999,223.800003051757812,04/11/2022 00:00:00,{4ADBFBC6-CC0D-49C0-B14F-1B27510EB9BC},0.002507239633947,16.559552485000001,16.557603752999999,49.211731872999998,49.210216948000003
263,264,104,Jízda cyklistů v protisměru - E12,2015,99.199996948242188,04/11/2022 00:00:00,{0128C3F3-3E0D-497A-A3C7-F14394735624},0.001258410940548,16.576975245000000,16.575800338000001,49.210425516000001,49.210876276999997
264,265,14,"Vyhrazený pruh pro taxi, cyklo, bus",2010,515.030029296875000,04/11/2022 00:00:00,{5068C5F5-F741-406D-9E84-987094E72B68},0.005596695911589,16.602815326999998,16.606972119999998,49.184679439000000,49.188420444999998
265,266,13,Jízda cyklistů v protisměru - E12,2002,89.839996337890625,04/11/2022 00:00:00,{7AFCC642-4C8C-48AB-8B5C-E2541023B603},0.001176963347189,16.587191378000000,16.588324149000002,49.220636296000002,49.220955783999997
266,267,103,Jízda cyklistů v protisměru - E12,2015,98.260002136230469,04/11/2022 00:00:00,{A763D924-1201-4AE7-8C60-8BE015F2CC77},0.001237596426922,16.574653444999999,16.575800338000001,49.211341140999998,49.210876276999997
267,268,34,Jízda cyklistů v protisměru - E12,2008,234.240005493164062,04/11/2022 00:00:00,{1933DB51-F9F2-439A-9237-7FFC8155F075},0.002776246349964,16.529402964999999,16.527009322000001,49.174691625000001,49.176092081999997
268,269,35,Jízda cyklistů v protisměru - E12,2013,151.130004882812500,04/11/2022 00:00:00,{EE1045C5-C439-4D01-81A3-92F512F76D5F},0.001910582793069,16.539504738000002,16.537727772000000,49.193031228999999,49.193723259000002
269,270,36,Jízda cyklistů v protisměru - E12,2014,73.669998168945312,04/11/2022 00:00:00,{8E532886-A0B7-44C2-B80A-341DDA08EE9F},0.000770462818655,16.498197827999999,16.497677201999998,49.217611734999998,49.217043789999998
270,271,37,Jízda cyklistů v protisměru - E12,2014,72.430000305175781,04/11/2022 00:00:00,{90375845-1574-4B59-B612-844D4BB970DF},0.000759522509888,16.497677201999998,16.497160160000000,49.217043789999998,49.216487424999997
271,272,38,Jízda cyklistů v protisměru - E12,2014,73.150001525878906,04/11/2022 00:00:00,{8848A9BA-5DBF-4B21-81EB-321EC4E74FBF},0.000767643710055,16.497160160000000,16.496636431999999,49.216487424999997,49.215926189000001
272,273,48,Jízda cyklistů v protisměru - E12,2014,105.730003356933594,04/11/2022 00:00:00,{1592FE9A-4B79-404D-8EF0-771FF59F7879},0.001339097123142,16.498925193000002,16.497677201999998,49.216558300999999,49.217043789999998
273,274,49,Jízda cyklistů v protisměru - E12,2014,105.849998474121094,04/11/2022 00:00:00,{41ABD2B3-C0DB-431A-91D7-271EEC18DEB7},0.001338332908468,16.497160160000000,16.498405297000001,49.216487424999997,49.215996742999998
274,275,50,Jízda cyklistů v protisměru - E12,2014,107.290000915527344,04/11/2022 00:00:00,{8513F45A-3342-41E3-9855-C04B7B234A48},0.001358532683951,16.497902348000000,16.496636431999999,49.215433169999997,49.215926189000001
275,276,51,Jízda cyklistů v protisměru - E12,2014,67.220001220703125,04/11/2022 00:00:00,{D899D170-7E51-45A5-A8A3-0AD78E8A1671},0.000850721920501,16.499602197000002,16.500394541999999,49.215530016999999,49.215220312000000
276,277,70,Jízda cyklistů v protisměru - E12,2016,110.279998779296875,04/11/2022 00:00:00,{2343C4A5-F48A-4AC0-B2A2-3B520A6EFC6B},0.001053515863727,16.579841856000002,16.580312747000001,49.171408771999999,49.172351192999997
277,278,457,Jízda cyklistů v protisměru - E12,2018,112.139999389648438,04/11/2022 00:00:00,{00E3FA20-6C0D-4FC3-A348-98EEC1B0CA45},0.001520895466756,16.593052596000000,16.594559841999999,49.200304715000001,49.200508018999997
278,279,77,Jízda cyklistů v protisměru - E12,2014,86.919998168945312,04/11/2022 00:00:00,{10D14D57-CCCB-4C78-A407-F5A7F1CE2DDF},0.000497141988631,16.612732762000000,16.612254249999999,49.196361848999999,49.196232991000002
279,280,145,Jízda cyklistů v protisměru - E12,2015,76.169998168945312,04/11/2022 00:00:00,{579F00E5-FDF1-4034-94C2-974DC60C6D01},0.000968456328159,16.607590243000001,16.608496723999998,49.193334589000003,49.193675470000002
280,281,216,Jízda cyklistů v protisměru (piktogram),2014,82.250000000000000,04/11/2022 00:00:00,{DF96FD76-5C3E-4E7A-AF03-0ECC309EFBE9},0.000798627066951,16.612955191000001,16.613317326000001,49.194335383999999,49.193653316999999
281,282,217,Jízda cyklistů v protisměru - E12,2014,35.099998474121094,04/11/2022 00:00:00,{31196692-8905-4D5B-9BC3-AADFCD1E1C8A},0.000444955704266,16.612955191000001,16.612540115000002,49.194335383999999,49.194176974000001
282,283,146,Jízda cyklistů v protisměru - E12,2015,118.440002441406250,04/11/2022 00:00:00,{97D10A6E-553A-452E-AC4A-FAF655F3DE83},0.001156098465695,16.608496723999998,16.609091794000001,49.193675470000002,49.192684487000001
283,284,570,Zákaz vjezdu všech motorových vozidel - B11,2003,258.399993896484375,04/11/2022 00:00:00,{49048EB5-4340-4297-90EF-C28A092E21FD},0.003478851436415,16.558757756999999,16.555334011999999,49.265144266999997,49.265644352000002
284,285,179,Stezka pro chodce s povoleným vjezdem cyklistů,2020,136.210006713867188,04/11/2022 00:00:00,{A6142B06-7E0D-4BA1-B001-ADE85AC71111},0.001329611478519,16.592320854000000,16.593005342000001,49.219279270000001,49.218139397000002
285,286,225,Jízda cyklistů v protisměru - E12,2010,88.559997558593750,04/11/2022 00:00:00,{416F404A-F13C-47F8-91DD-D9AF4A008ABC},0.000178154874557,16.606829290000000,16.606985778999999,49.198017579999998,49.197932430999998
286,287,448,Jízda cyklistů v protisměru - E12,2018,130.580001831054688,04/11/2022 00:00:00,{1227D96C-24F2-4C89-B491-38F1A526B91C},0.001207629624887,16.596466465999999,16.596839798000001,49.200763698999999,49.199615225000002
287,288,459,Jízda cyklistů v protisměru - E12,2018,156.440002441406250,04/11/2022 00:00:00,{02D195A6-A4A5-481C-A6F9-11D3752EB8B5},0.002120780789083,16.598567417999998,16.596466465999999,49.201053029000001,49.200763698999999
288,289,458,Jízda cyklistů v protisměru - E12,2018,76.419998168945312,04/11/2022 00:00:00,{30B74E14-3D21-4F41-8F63-B362213E81E5},0.001017689129836,16.599559280000001,16.598567417999998,49.201242139000001,49.201053029000001
289,290,449,Jízda cyklistů v protisměru - E12,2018,184.580001831054688,04/11/2022 00:00:00,{42A3CB68-7A6C-4734-9912-E03698C2156C},0.001708965862400,16.595928192999999,16.596466465999999,49.202385649999997,49.200763698999999
290,291,450,Jízda cyklistů v protisměru - E12,2018,231.210006713867188,04/11/2022 00:00:00,{B7B2ACAF-79DD-4262-B982-A9258D10C316},0.002197461555035,16.595546817999999,16.595928192999999,49.204355212000003,49.202385649999997
291,292,460,Jízda cyklistů v protisměru - E12,2018,88.760002136230469,04/11/2022 00:00:00,{EE1CCCCB-E7E2-469A-BA57-4BB34F4382CC},0.001215819040881,16.610727222000001,16.611941298000001,49.203807611000002,49.203872691000001
292,293,241,Jízda cyklistů v protisměru - E12,2013,248.470001220703125,04/11/2022 00:00:00,{F70E8D31-DFBB-4827-A9A7-5B539A4A434F},0.002508731235784,16.636623457999999,16.638131271999999,49.197962895000003,49.195960321000001
293,294,240,Jízda cyklistů v protisměru - E12,2013,275.190002441406250,04/11/2022 00:00:00,{99484417-962D-4F6B-A0D4-98EB37E6C333},0.002709300292735,16.639578026999999,16.638131271999999,49.193679373999998,49.195960321000001
294,295,527,Zákaz vjezdu všech motorových vozidel - B11,2014,407.630004882812500,04/11/2022 00:00:00,{29D88F7A-D8B3-42E4-BDA6-7DF92E509BB8},0.005461418688554,16.558004279999999,16.552643763999999,49.175532584999999,49.176392851000003
295,296,528,Zákaz vjezdu všech motorových vozidel - B11,2014,62.619998931884766,04/11/2022 00:00:00,{2700911B-1A96-40CC-80EF-B9859E98FB1B},0.000563148159978,16.552650702000001,16.552645274000000,49.176656033999997,49.176092912000001
296,297,529,Zákaz vjezdu všech motorových vozidel - B11,2014,73.760002136230469,04/11/2022 00:00:00,{C6D880A0-0BCC-4A61-821D-6D03402CFF2E},0.000909356279295,16.558542659000000,16.557740258999999,49.176267559999999,49.175976114000001
297,298,530,Zákaz vjezdu všech motorových vozidel - B11,2016,54.849998474121094,04/11/2022 00:00:00,{AC67B261-3532-419E-918C-6481F518E62A},0.000663956871966,16.582021176000001,16.582565894999998,49.169218160000000,49.169490250999999
298,299,531,Zákaz vjezdu všech motorových vozidel - B11,0,646.549987792968750,04/11/2022 00:00:00,{E0A982DF-0EC6-46F9-BBF4-605B1D62C270},0.008529515315801,16.578525908000000,16.586578140000000,49.162711487000003,49.163112218999999
299,300,532,Zákaz vjezdu všech motorových vozidel - B11,2006,90.879997253417969,04/11/2022 00:00:00,{9171A2AF-BB05-4972-9922-574D44251B9B},0.001245633551392,16.572268939000001,16.571023792999998,49.164678717000001,49.164713565000000
300,301,533,Zákaz vjezdu všech motorových vozidel - B11,1998,370.679992675781250,04/11/2022 00:00:00,{7CEDD16A-23E2-473C-B8B6-06BC7407031C},0.005006957063991,16.563485375999999,16.558539882000002,49.191663103000003,49.191234966000003
301,302,534,Zákaz vjezdu všech motorových vozidel - B11,1998,187.089996337890625,04/11/2022 00:00:00,{BCBA1605-720B-454A-95D2-88710469294A},0.002113247234006,16.563290311999999,16.561749298999999,49.191659968000003,49.192851851000000
302,303,535,Zákaz vjezdu všech motorových vozidel - B11,2013,77.839996337890625,04/11/2022 00:00:00,{1703DD0D-351B-417D-9D7D-C06102097561},0.000874804397205,16.598990525000001,16.599685292000000,49.184366881999999,49.183835297999998
303,304,538,Zákaz vjezdu všech motorových vozidel - B11,1998,56.040000915527344,04/11/2022 00:00:00,{E8585A37-D6D2-4EF2-A6CC-43E347CAFD34},0.000539766834512,16.644116060999998,16.643859943999999,49.189066031999999,49.188590898000001
304,305,539,Zákaz vjezdu všech motorových vozidel - B11,1998,56.360000610351562,04/11/2022 00:00:00,{883FFB43-FF04-49AF-9AB3-75140F22D160},0.000534659365559,16.644485698000000,16.644260074000002,49.189115262000001,49.188630541000002
305,306,428,Jízda cyklistů v protisměru (piktogram),2018,695.080017089843750,04/11/2022 00:00:00,{34F40E1F-AE02-4BC0-A6E4-54965EE8AE9B},0.009372763030437,16.624820763999999,16.615583558000001,49.202229787999997,49.201610092999999
306,307,281,Jízda cyklistů v protisměru (piktogram),2013,48.369998931884766,04/11/2022 00:00:00,{C87FDCA1-9030-404D-B5DA-DB4831D1EA19},0.000595112123258,16.605158673999998,16.604621049999999,49.202180640000002,49.201925455999998
307,308,462,Jízda cyklistů v protisměru - E12,2018,71.790000915527344,04/11/2022 00:00:00,{BF5CA423-1B01-4E62-BB06-70760DCE26FD},0.000983550636054,16.612507715000000,16.613490038999998,49.203904205000001,49.203953310999999
308,309,444,Piktogramový koridor pro cyklisty - V20,2018,325.769989013671875,04/11/2022 00:00:00,{112ACF17-EFA1-43A3-9D5F-2871CB9A20E0},0.003795868188420,16.662736720000002,16.659560850999998,49.198972140000002,49.196981829000002
309,310,443,Piktogramový koridor pro cyklisty - V20,2018,51.650001525878906,04/11/2022 00:00:00,{8516D595-3179-45F6-8F32-6B3551CD67B7},0.000571944820022,16.662875250999999,16.663317044999999,49.199086039000001,49.199449272999999
310,311,442,Piktogramový koridor pro cyklisty - V20,2018,89.970001220703125,04/11/2022 00:00:00,{CEAEA161-D4E3-4B32-B495-86CD1DDF8B5C},0.000809948420760,16.576321517000000,16.576338546999999,49.227335914999998,49.226527466999997
311,312,454,Vyhrazený jízdní pruh pro cyklisty - V14,2018,392.459991455078125,04/11/2022 00:00:00,{2C1983A1-3DC6-4F3A-8172-7C4E70696B1F},0.007893825302519,16.514756779999999,16.517421064000001,49.217129393000000,49.217752187999999
312,313,440,Vyhrazený jízdní pruh pro cyklisty - V14,2018,1065.540039062500000,04/11/2022 00:00:00,{7C064C2B-081E-4DDA-8D24-9507DF17C6A2},0.011867101849592,16.687589730999999,16.680737332000000,49.208028906000003,49.214036706999998
313,314,439,Piktogramový koridor pro cyklisty - V20,2018,53.150001525878906,04/11/2022 00:00:00,{6726BA92-D42A-4C00-B03C-A5E223A1D723},0.000506816167276,16.663546998000001,16.663427386999999,49.200000873999997,49.199547750000001
314,315,438,Vyhrazený jízdní pruh pro cyklisty - V14,2018,289.059997558593750,04/11/2022 00:00:00,{E04D7264-7EC7-4441-80EE-0EE93AE6FF8F},0.003900616531649,16.655545225000001,16.659395491000001,49.196328432000001,49.196952678999999
315,316,455,Vyhrazený jízdní pruh pro cyklisty - V14,2018,56.549999237060547,04/11/2022 00:00:00,{A42B0FC6-366C-42A4-811C-D3A188B9C122},0.000669587340614,16.509220524000000,16.509790316000000,49.218428254999999,49.218076947999997
316,317,437,Vyhrazený jízdní pruh pro cyklisty - V14,2018,318.779998779296875,04/11/2022 00:00:00,{6BEED649-5244-4EA2-8986-52CD23A2ACAB},0.003748242582461,16.659395491000001,16.662570169999999,49.196952678999999,49.198835203000002
317,318,334,"Vyhrazený pruh pro taxi, cyklo, bus",2014,127.459999084472656,04/11/2022 00:00:00,{14E1B5ED-5F50-4404-A8D1-7BD319CCC30E},0.001230965990022,16.592790084000001,16.593351228000000,49.202763683999997,49.203839770999998
318,319,333,Vyhrazený jízdní pruh pro cyklisty - V14,2007,99.629997253417969,04/11/2022 00:00:00,{26A5BF52-9477-4401-9804-BDBA174D7EB2},0.001278037317166,16.571013113999999,16.572219757999999,49.193537434000000,49.193116693000000
319,320,332,Vyhrazený jízdní pruh pro cyklisty - V14,2007,270.790008544921875,04/11/2022 00:00:00,{0045D7EF-EECD-4C3C-8836-F5B2F36CE5F9},0.003549048534519,16.567595859000001,16.571013113999999,49.193656134999998,49.193537434000000
320,321,331,Vyhrazený jízdní pruh pro cyklisty - V14,2007,171.380004882812500,04/11/2022 00:00:00,{9AC9576F-780E-48E2-8CE0-BCCACAE1A133},0.002240054592999,16.567595859000001,16.565443544000001,49.193656134999998,49.193035477000002
321,322,330,Vyhrazený jízdní pruh pro cyklisty - V14,2010,65.629997253417969,04/11/2022 00:00:00,{8C472BA2-C13C-49B6-9B63-269975CEAF98},0.000746082762949,16.607057533999999,16.607661752999999,49.188477700999997,49.188915031000001
322,323,329,Přejezd pro cyklisty,2018,3.720000028610229,04/11/2022 00:00:00,{05C353D4-D5AE-4FFE-9BAE-4E18BE65EB7A},0.000039057648244,16.616274793999999,16.616248067000001,49.207560579000003,49.207589059999997
323,324,328,Přejezd pro cyklisty,0,6.199999809265137,04/11/2022 00:00:00,{9103F1BF-BD96-46BF-BBA8-75B2DF7CBC88},0.000055877475516,16.653587523999999,16.653582974999999,49.135929398000002,49.135985089999998
324,325,327,Přejezd pro cyklisty,0,9.029999732971191,04/11/2022 00:00:00,{32D90339-9DCC-4A7D-B06A-7209311F703A},0.000118304636904,16.675801203999999,16.675915195000002,49.167371791000001,49.167403446000002
325,326,326,Přejezd pro cyklisty,0,6.820000171661377,04/11/2022 00:00:00,{D57393E6-7DEF-4468-BD5F-696DD512816E},0.000090695580121,16.603131090000002,16.603219545000002,49.215782439000002,49.215802474000000
326,327,325,Přejezd pro cyklisty,0,6.230000019073486,04/11/2022 00:00:00,{49020C7A-99CB-4BAF-8092-D91C4A16052C},0.000059613383476,16.601551726000000,16.601524735000002,49.215475507000001,49.215528659999997
327,328,324,Přejezd pro cyklisty,0,6.530000209808350,04/11/2022 00:00:00,{981F4B5B-1BF1-4333-AF9E-46347A94DD6E},0.000085815133830,16.589870106999999,16.589952889999999,49.218642717000002,49.218665326999997
328,329,323,Přejezd pro cyklisty,0,35.090000152587891,04/11/2022 00:00:00,{926A5FAB-7914-4153-AE10-2E348171D62C},0.000453515804161,16.583027650999998,16.582596521999999,49.220529616000000,49.220388888000002
329,330,322,Přejezd pro cyklisty,2013,6.119999885559082,04/11/2022 00:00:00,{3DA38E45-E467-40F7-9793-E1BDF9B45B1A},0.000070948316468,16.588517423999999,16.588576669999998,49.187183642000001,49.187222675000001
330,331,321,Přejezd pro cyklisty,1994,11.090000152587891,04/11/2022 00:00:00,{D218FD91-72AA-42AC-AE0D-4233E47C410C},0.000150837998644,16.595860166000001,16.595710327999999,49.177444106000003,49.177426766000004
331,332,320,Přejezd pro cyklisty,0,11.779999732971191,04/11/2022 00:00:00,{FB9A1DE2-5B58-4A57-A586-E9F5D5E1DB27},0.000127628520370,16.571774677000001,16.571680375000000,49.216985483000002,49.216899482000002
332,333,319,Přejezd pro cyklisty,0,26.500000000000000,04/11/2022 00:00:00,{329D8B05-0DA3-4082-BE25-AA274B9176DC},0.000345997138695,16.566275587000000,16.565943503000000,49.193361089000000,49.193263958999999
333,334,318,Přejezd pro cyklisty,0,10.750000000000000,04/11/2022 00:00:00,{D395F01E-DC16-446B-8BF0-FC29AA9CB771},0.000105936384266,16.566543542000002,16.566486170000001,49.193302109999998,49.193391165999998
334,335,317,Přejezd pro cyklisty,0,7.849999904632568,04/11/2022 00:00:00,{C579FE8B-F45C-4AEA-B3B3-FC2113CC5DC6},0.000101533586857,16.571120709999999,16.571024143999999,49.193593079000003,49.193624448999998
335,336,441,Vyhrazený jízdní pruh pro cyklisty - V14,2018,353.850006103515625,04/11/2022 00:00:00,{7AF5214E-B286-4DA9-A20B-93B219D69697},0.003455706921623,16.577924843000002,16.576321546999999,49.230284220999998,49.227335906999997
336,337,180,Stezka pro chodce s povoleným vjezdem cyklistů,2020,156.850006103515625,04/11/2022 00:00:00,{72DF3EF6-8815-4525-A191-231CFAA1D8B3},0.001531908414449,16.593005342000001,16.593796386000001,49.218139397000002,49.216827537000000
337,338,312,Přejezd pro cyklisty,0,14.159999847412109,04/11/2022 00:00:00,{19B136E8-95A2-4045-9833-D95E4C6F57DD},0.000127502453065,16.623413846999998,16.623423171999999,49.166503530999996,49.166376370000002
338,339,310,Přejezd pro cyklisty,0,17.430000305175781,04/11/2022 00:00:00,{F954E5C0-9E75-4AC5-8D1F-14A8754858DE},0.000157067100445,16.560330623999999,16.560317767000001,49.216032415999997,49.216188956000003
339,340,309,Přejezd pro cyklisty,0,10.229999542236328,04/11/2022 00:00:00,{AC069911-B0B7-4436-A813-FAAF8A592136},0.000128521726454,16.557546616000000,16.557427824000001,49.210197694000001,49.210246748000003
340,341,308,Přejezd pro cyklisty,0,21.239999771118164,04/11/2022 00:00:00,{6FD188EE-6BE5-4B51-9FAF-1E793AF064B5},0.000191619392087,16.559539211000001,16.559559745000001,49.211758564000000,49.211949079999997
341,342,306,Stezka pro chodce a cyklisty (nedělená) - C9,1995,994.989990234375000,04/11/2022 00:00:00,{6FB1A8DB-8FAB-4F79-A389-940004CD7E8C},0.009728402662596,16.619005214000001,16.623408745999999,49.174786877999999,49.166537206000001
342,343,257,Stezka pro chodce a cyklisty (nedělená) - C9,2017,367.179992675781250,04/11/2022 00:00:00,{0F171C9C-2FD1-4101-A51B-83F0CB0C6BA0},0.003726857803909,16.645662558000001,16.643406871000000,49.199043048999997,49.201978617999998
343,344,305,Vyhrazený jízdní pruh pro cyklisty - V14,2001,746.520019531250000,04/11/2022 00:00:00,{A49D6DD2-F169-4542-814A-DB849CEDEF00},0.009806890122675,16.565443544000001,16.555992930999999,49.193035477000002,49.195005741000003
344,345,303,Vyhrazený jízdní pruh pro cyklisty - V14,2017,57.110000610351562,04/11/2022 00:00:00,{CB840CF1-0DD7-4A3C-B0A2-3011D4E7731F},0.000764652283667,16.662273375000002,16.663023531000000,49.184363683000001,49.184215496999997
345,346,302,"Vyhrazený pruh pro taxi, cyklo, bus",2014,69.930000305175781,04/11/2022 00:00:00,{526128DF-41CA-4352-B881-BC8CFD3B90FF},0.000646929199452,16.593052595000000,16.593253643000001,49.200304715000001,49.199689819000000
346,347,275,Piktogramový koridor pro cyklisty - V20,2017,298.350006103515625,04/11/2022 00:00:00,{AC64CCD4-1FFD-4074-B5E2-A438DB5F9F7A},0.004082945896359,16.586939749999999,16.591015862999999,49.173053811999999,49.172817905000002
347,348,274,Piktogramový koridor pro cyklisty - V20,2017,199.820007324218750,04/11/2022 00:00:00,{6B349655-8987-4F86-B405-2B2FD1F810C2},0.002736140943822,16.586939749999999,16.584206958999999,49.173053811999999,49.173189139000002
348,349,273,Vyhrazený jízdní pruh pro cyklisty - V14,2017,192.520004272460938,04/11/2022 00:00:00,{2CBE75BC-E932-4113-ACBA-5974DE7B0D2B},0.002636273123363,16.584015654000002,16.586648722000000,49.173199222000001,49.173069355999999
349,350,194,Stezka pro chodce a cyklisty (nedělená) - C9,1997,67.769996643066406,04/11/2022 00:00:00,{64C32D0C-53E9-411B-8567-4661BCED13E9},0.000747103842802,16.604451185999999,16.605023275000001,49.202701091999998,49.202220594000003
350,351,271,Piktogramový koridor pro cyklisty - V20,2017,40.369998931884766,04/11/2022 00:00:00,{DCB87173-664F-414F-8D9D-02A82051480A},0.000540519554247,16.662894915999999,16.662364643000000,49.184240908000000,49.184345655000001
351,352,270,Vyhrazený jízdní pruh pro cyklisty - V14,2017,211.479995727539062,04/11/2022 00:00:00,{154F993B-BA2A-4D9F-825F-241282A1F60F},0.002831181696263,16.659496071000000,16.662273375000002,49.184913385000002,49.184363683000001
352,353,290,Jízda cyklistů v protisměru (jízdní pruh),2010,72.690002441406250,04/11/2022 00:00:00,{5AFCFD00-53DE-49DB-8F5A-46E7B6AF4AE6},0.000816652917941,16.606183116000000,16.606830498000001,49.198513087999999,49.198016891999998
353,354,289,Jízda cyklistů v protisměru (piktogram),2013,76.169998168945312,04/11/2022 00:00:00,{40DE9CD7-0A81-4580-B6C3-48E085306194},0.000709494382236,16.604813993000000,16.604570075000002,49.196564312000000,49.197230193000003
354,355,269,Vyhrazený jízdní pruh pro cyklisty - V14,2017,350.119995117187500,04/11/2022 00:00:00,{4F5F2961-8700-46F4-B841-0552D9396545},0.004694302640670,16.663023531000000,16.667634200999998,49.184215496999997,49.183334535000000
355,356,264,Vyhrazený jízdní pruh pro cyklisty - V14,2017,377.619995117187500,04/11/2022 00:00:00,{F268B621-5C81-49C0-A0E2-A93F5A5C2E7B},0.005047221694958,16.643140212999999,16.648084535999999,49.188239179000000,49.187225218000002
356,357,263,Piktogramový koridor pro cyklisty - V20,2017,51.669998168945312,04/11/2022 00:00:00,{19AA3FF5-D74D-4B6E-819B-E2B8A44D46D1},0.000689826393852,16.643077328000000,16.642402207000000,49.188252073999998,49.188393750000003
357,358,262,Piktogramový koridor pro cyklisty - V20,2017,65.449996948242188,04/11/2022 00:00:00,{E6F66D27-9852-4251-9E78-4936F98CF7D5},0.000873397457556,16.641076802000001,16.641931200999998,49.188675334000003,49.188494155999997
358,359,261,Piktogramový koridor pro cyklisty - V20,2017,31.100000381469727,04/11/2022 00:00:00,{C17E3730-055D-4A2A-A5BA-73E0453AB8A0},0.000415315638369,16.641010466000001,16.640603874000000,49.188689150000002,49.188773826000002
359,360,256,Stezka pro chodce a cyklisty (nedělená) - C9,2017,157.240005493164062,04/11/2022 00:00:00,{792DF42E-07C3-4B68-9021-C2E3F7B4A7F6},0.002024644825579,16.641050993000000,16.642968732000000,49.201079045999997,49.201716468999997
