X,Y,objectid,join_count,target_fid,id,d,e,datum,den,rok,mesic,srazka,pricina,alkohol,zavineni,nasledky,stav_vozovky,povetrnostni_podm,viditelnost,rozhled,misto_nehody,druh_komun,druh_vozidla,stav_ridic,ovlivneni_ridice,osoba,ozn_osoba,pohlavi,nasledek,usmrceno_os,tezce_zran_os,lehce_zran_os,hmotna_skoda,cas,hodina,mesic_t,den_v_tydnu,vek_skupina,nazev,point_x,point_y,globalid
16.5717938550001,49.2607362360001,979,1,980,60206191052,-599998.841,-1153216.476,2019/05/23 00:00:00+00,4,2019,5,srážka s jedoucím nekolejovým vozidlem,proti příkazu dopravní značky DEJ PŘEDNOST,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,150,1600,16,květen,čtvrtek,24-32,Brno-Ivanovice,16.57179385,49.26073623,{F78150ED-3B37-46AF-8B63-AE67AF1DACD6}
16.6333314560001,49.202510327,980,1,981,60206191060,-596239.567,-1160135.761,2019/05/24 00:00:00+00,5,2019,5,havárie,řidič se plně nevěnoval řízení vozidla,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,5,1120,11,květen,pátek,71 a více,Brno-Židenice,16.63333145,49.20251032,{46987B1E-1702-43D9-B260-27307E04228A}
16.6073761270001,49.2022652100001,981,1,982,60206191062,-598122.89,-1159959.938,2019/05/24 00:00:00+00,5,2019,5,"srážka s vozidlem zaparkovaným, odstaveným",řidič se plně nevěnoval řízení vozidla,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,10,1900,19,květen,pátek,71 a více,Brno-střed,16.60737612,49.20226521,{0A1C2F5C-41F0-44D9-A730-1D33F10A5371}
16.6195462490001,49.1979744390001,982,1,983,60206191076,-597292.401,-1160529.56,2019/05/27 00:00:00+00,1,2019,5,srážka s jedoucím nekolejovým vozidlem,řidič se plně nevěnoval řízení vozidla,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,"výjezd z parkoviště, lesní cesty apod. (pol.36=7,8)",komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,200,730,7,květen,pondělí,33-44,Brno-střed,16.61954624,49.19797444,{40A0DE5F-CB84-4A1F-98F4-8C4AB07E905A}
16.5193910360001,49.2186620890001,983,1,984,60206191108,-604298.63,-1157454.647,2019/05/30 00:00:00+00,4,2019,5,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,110,1530,15,květen,čtvrtek,45-60,Brno-Bystrc,16.51939103,49.21866209,{ED2A40CD-D99F-4DEE-BA84-6B1E34A66279}
16.573377582,49.2558220110001,984,1,985,60206191158,-599943.218,-1153772.208,2019/06/05 00:00:00+00,3,2019,6,srážka s jedoucím nekolejovým vozidlem,jiný druh nesprávného způsobu jízdy,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,180,1405,14,červen,středa,45-60,Brno-Řečkovice a Mokrá Hora,16.57337757,49.25582201,{DF2686F4-A4D3-4510-BF50-27D62D76DCE9}
16.5780921800001,49.2125511,985,1,986,60206191165,-600121.001,-1158593.06,2019/06/06 00:00:00+00,4,2019,6,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,200,730,7,červen,čtvrtek,33-44,Brno-Žabovřesky,16.57809217,49.2125511,{2E94AE78-8F4E-4502-AFC4-B1FF48802E8E}
16.5692051890001,49.1942014480001,986,1,987,60206191168,-600984.973,-1160551.813,2019/06/06 00:00:00+00,4,2019,6,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,340,1600,16,červen,čtvrtek,61-70,Brno-střed,16.56920518,49.19420144,{59D2D6A8-5B4A-4354-B730-20E9C7DC06A5}
16.642341324,49.2187018600001,987,1,988,60206191171,-595394.145,-1158415.833,2019/06/07 00:00:00+00,5,2019,6,"srážka s vozidlem zaparkovaným, odstaveným",řidič se plně nevěnoval řízení vozidla,"Ano, obsah alkoholu v krvi 1,5‰ a více",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,povrch mokrý,déšť,"v noci - s veřejným osvětlením, zhoršená viditelnost vlivem povětrnostních podmínek (mlha, déšť, sněžení apod.)",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,0,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,260,100,1,červen,pátek,33-44,Brno-Maloměřice a Obřany,16.64234131,49.21870186,{36CB5D77-5CE3-4075-BC23-F71970E4A28E}
16.592355921,49.1905097220001,988,1,989,60206191172,-599351.776,-1161141.863,2019/06/07 00:00:00+00,5,2019,6,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,305,756,7,červen,pátek,45-60,Brno-střed,16.59235591,49.19050972,{199B4A81-B30A-451E-B641-19BB8E64B245}
16.620963691,49.1897158150001,989,1,990,60206191179,-597288.23,-1161453.728,2019/06/07 00:00:00+00,5,2019,6,srážka s jedoucím nekolejovým vozidlem,proti příkazu dopravní značky DEJ PŘEDNOST,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,250,1550,15,červen,pátek,24-32,Brno-střed,16.62096368,49.18971581,{2F43784C-BC50-4F4D-B17B-5F035ACA2A7B}
16.572023975,49.2084940600001,990,1,991,60206191181,-600609.201,-1158993.886,2019/06/07 00:00:00+00,5,2019,6,jiný druh nehody,jiný druh nesprávného způsobu jízdy,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",žena,lehké zranění,0,0,1,100,1815,18,červen,pátek,45-60,Brno-Žabovřesky,16.57202397,49.20849406,{E772BD1C-3622-47EA-9304-C77FAC858040}
16.579398649,49.239359225,991,1,992,60206191186,-599704.914,-1155639.541,2019/06/08 00:00:00+00,6,2019,6,havárie,řidič se plně nevěnoval řízení vozidla,"Ano, obsah alkoholu v krvi 1,5‰ a více",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),komunikace místní,jízdní kolo,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,50,1450,14,červen,sobota,33-44,Brno-Medlánky,16.57939864,49.23935922,{D3F0CCF9-4E6A-4574-8D47-42E2C06857CD}
16.5836125980001,49.2384680920001,992,1,993,60206191203,-599410.549,-1155771.139,2019/06/10 00:00:00+00,1,2019,6,srážka s jedoucím nekolejovým vozidlem,řidič se plně nevěnoval řízení vozidla,"Ano, obsah alkoholu v krvi 1,5‰ a více",řidičem nemotorového vozidla,nehoda pouze s hmotnou škodou,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),komunikace místní,jízdní kolo,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,0,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,bez zraněn,0,0,0,100,1801,18,červen,pondělí,24-32,Brno-Medlánky,16.58361259,49.23846809,{23747EB4-45D0-44AB-A885-E7F1E2C15DB1}
16.633994794,49.1903777300001,993,1,994,60206191211,-596336.024,-1161482.361,2019/06/11 00:00:00+00,2,2019,6,srážka s jedoucím nekolejovým vozidlem,proti příkazu dopravní značky DEJ PŘEDNOST,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,120,1620,16,červen,úterý,19-24,Brno-Židenice,16.63399479,49.19037773,{46A92F0C-DFE9-49B5-8418-66308B7D421C}
16.507167947,49.245926266,994,1,995,60206191263,-604853.925,-1154343.97,2019/06/16 00:00:00+00,7,2019,6,havárie,nedodržení bezpečné vzdálenosti za vozidlem,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,10,1845,18,červen,neděle,45-60,Brno-Kníničky,16.50716794,49.24592626,{75D38546-F66A-4595-A1E4-3A0CA9F809DA}
16.558482407,49.1792639650001,995,1,996,60206191286,-601941.451,-1162118.746,2019/06/19 00:00:00+00,3,2019,6,srážka s chodcem,nezaviněná řidičem,Ne,chodcem,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,bez zraněn,0,0,1,50,1050,10,červen,středa,61-70,Brno-Nový Lískovec,16.5584824,49.17926396,{D26C1C45-1E9F-4DC4-9564-80D7152669F9}
16.5943105540001,49.2020432310001,996,1,997,60206191322,-599072.091,-1159882.086,2019/06/22 00:00:00+00,6,2019,6,srážka s jedoucím nekolejovým vozidlem,při vjíždění na silnici,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,parkoviště přiléhající ke komunikaci,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",dívka (do 15 let),lehké zranění,0,0,1,1010,1335,13,červen,sobota,12-15,Brno-střed,16.59431055,49.20204323,{2A05E9C7-146D-4361-A4B9-7F4417069755}
16.582891121,49.2116399440001,997,1,998,60206191346,-599784.342,-1158731.488,2019/06/25 00:00:00+00,2,2019,6,havárie,řidič se plně nevěnoval řízení vozidla,Ne,řidičem nemotorového vozidla,nehoda pouze s hmotnou škodou,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,bez zraněn,0,0,0,10,735,7,červen,úterý,24-32,Brno-Žabovřesky,16.58289111,49.21163994,{C6EFA207-5631-4AC4-854D-4DDE85DB9848}
16.561971187,49.1937276020001,998,1,999,60206191388,-601514.798,-1160547.252,2019/06/30 00:00:00+00,7,2019,6,srážka s jedoucím nekolejovým vozidlem,řidič se plně nevěnoval řízení vozidla,Nezjišťován,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,"zastávka tramvaje, autobusu, trolejbusu bez nástup. ostrůvku",komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",žena,lehké zranění,0,0,1,30,1045,10,červen,neděle,33-44,Brno-Kohoutovice,16.56197118,49.1937276,{62158FBF-F092-425F-84BD-692B0FC58A79}
16.5879551840001,49.195035047,999,1,1000,60206191397,-599616.454,-1160607.019,2019/07/01 00:00:00+00,1,2019,7,havárie,nezvládnutí řízení vozidla,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,povrch mokrý,déšť,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",žena,lehké zranění,0,0,1,0,1520,15,červenec,pondělí,45-60,Brno-střed,16.58795518,49.19503504,{E7413225-7027-45E5-A8A1-74E0759314BD}
16.630630239,49.198504201,1000,1,1001,60206191402,-596483.004,-1160557.602,2019/07/03 00:00:00+00,3,2019,7,"srážka s vozidlem zaparkovaným, odstaveným",řidič se plně nevěnoval řízení vozidla,"Ano, obsah alkoholu v krvi 1,5‰ a více",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, zhoršená viditelnost (svítání, soumrak)",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",žena,lehké zranění,0,0,1,120,425,4,červenec,středa,24-32,Brno-Židenice,16.63063023,49.1985042,{C93055AF-0BF9-4346-B407-CDF6A04EE352}
16.5382952800001,49.194039176,1001,1,1002,60206191410,-603226.431,-1160326.08,2019/07/03 00:00:00+00,3,2019,7,havárie,řidič se plně nevěnoval řízení vozidla,"Ano, obsah alkoholu v krvi od 1,0‰ do 1,5‰",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,těžké zranění,0,1,0,50,2035,20,červenec,středa,33-44,Brno-Kohoutovice,16.53829527,49.19403917,{CC274A0E-A62C-4D0E-8818-87EAA590F209}
16.5962640920001,49.2120656500001,1002,1,1003,60206191414,-598810.633,-1158789.35,2019/07/04 00:00:00+00,4,2019,7,"srážka s vozidlem zaparkovaným, odstaveným",jiný druh nepřiměřené rychlosti,Pod vlivem drog,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,"pod vlivem léků, narkoti",1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,160,955,9,červenec,čtvrtek,33-44,Brno-Královo Pole,16.59626408,49.21206565,{FFA0AC40-A2CC-486A-904E-E0D8FFCAFAA4}
16.5880098440001,49.1889737500001,1003,1,1004,60206191423,-599685.099,-1161277.562,2019/07/05 00:00:00+00,5,2019,7,srážka s jedoucím nekolejovým vozidlem,proti příkazu dopravní značky DEJ PŘEDNOST,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,"pod vlivem alkoholu, obsah alkoholu v krvi do 0,99 ‰",1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,310,1805,18,červenec,pátek,33-44,Brno-střed,16.58800984,49.18897375,{740EBB6F-EDB6-4E47-A39B-C83A39C21F0C}
16.6336619570001,49.211528743,1004,1,1005,60206191425,-596108.197,-1159141.232,2019/07/06 00:00:00+00,6,2019,7,havárie,řidič se plně nevěnoval řízení vozidla,"Ano, obsah alkoholu v krvi od 0,24‰ do 0,5‰",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,"pod vlivem alkoholu, obsah alkoholu v krvi do 0,99 ‰",1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,20,1720,17,červenec,sobota,71 a více,Brno-sever,16.63366195,49.21152874,{3E42DEF4-37F2-48BE-9AE2-340FF9085807}
16.607539231,49.1970236760001,1005,1,1006,60206191436,-598173.71,-1160540.716,2019/07/08 00:00:00+00,1,2019,7,havárie,"při předjíždění došlo k ohrožení předjížděného řidiče vozidla (vynucované zařazení, předjížděný řidič musel prudce brzdit, měnit směr jízdy apod.)",Nezjišťován,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",žena,lehké zranění,0,0,1,10,1710,17,červenec,pondělí,24-32,Brno-střed,16.60753922,49.19702367,{1420566F-DA76-4F25-93E2-94FC54E75613}
16.591549845,49.207330546,1006,1,1007,60206191452,-599208.784,-1159275.88,2019/07/11 00:00:00+00,4,2019,7,srážka s jedoucím nekolejovým vozidlem,jiný druh nesprávného způsobu jízdy,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,přechod pro chodce,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",žena,lehké zranění,0,0,1,100,735,7,červenec,čtvrtek,33-44,Brno-střed,16.59154984,49.20733054,{A352AD2C-3DD7-4325-81AF-01CA569C5EBF}
16.589364361,49.2527185180001,1007,1,1008,60206191455,-598823.499,-1154240.772,2019/07/11 00:00:00+00,4,2019,7,srážka s jedoucím nekolejovým vozidlem,proti příkazu dopravní značky DEJ PŘEDNOST,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,351,1535,15,červenec,čtvrtek,19-24,Brno-Řečkovice a Mokrá Hora,16.58936435,49.25271851,{C1A4DA0A-B38B-49EC-9D55-DDC184FE01F5}
16.565840371,49.215496526,1008,1,1009,60206191458,-600972.993,-1158171.099,2019/07/11 00:00:00+00,4,2019,7,srážka s jedoucím nekolejovým vozidlem,proti příkazu dopravní značky DEJ PŘEDNOST,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,410,2010,20,červenec,čtvrtek,33-44,Brno-Žabovřesky,16.56584036,49.21549652,{44400CAA-5A1E-47D7-B0CA-C2225FCEBBBF}
16.610195377,49.199782751,1009,1,1010,60206191459,-597948.301,-1160256.471,2019/07/12 00:00:00+00,5,2019,7,havárie,řidič se plně nevěnoval řízení vozidla,"Ano, obsah alkoholu v krvi 1,5‰ a více",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,30,141,1,červenec,pátek,45-60,Brno-střed,16.61019537,49.19978275,{65EE7BE6-D2A4-4323-8C58-2203FEA02F77}
16.616217954,49.2287139100001,1010,1,1011,60206191482,-597166.601,-1157104.942,2019/07/16 00:00:00+00,2,2019,7,srážka s pevnou překážkou,"nepřizpůsobení rychlosti dopravně technickému stavu vozovky (zatáčka, klesání, stoupání, šířka vozovky apod.)","Ano, obsah alkoholu v krvi 1,5‰ a více",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,"výjezd z parkoviště, lesní cesty apod. (pol.36=7,8)",komunikace sledovaná (ve vybraných městech),jízdní kolo,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,220,1034,10,červenec,úterý,45-60,Brno-sever,16.61621795,49.22871391,{D64D6AD5-3184-4571-8505-60F35335A7A6}
16.657123572,49.1514671420001,1011,1,1012,60206191516,-595122.093,-1165964.886,2019/07/21 00:00:00+00,7,2019,7,srážka s jedoucím nekolejovým vozidlem,proti příkazu dopravní značky STŮJ DEJ PŘEDNOST,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,110,725,7,červenec,neděle,33-44,Brno-Tuřany,16.65712356,49.15146714,{70A74965-4151-4308-88A7-CBEC93BD6DBF}
16.606960826,49.203065747,1012,1,1013,60206191518,-598143.41,-1159868.179,2019/07/22 00:00:00+00,1,2019,7,srážka s jedoucím nekolejovým vozidlem,proti příkazu dopravní značky STŮJ DEJ PŘEDNOST,Ne,řidičem motorového vozidla,nehoda pouze s hmotnou škodou,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,bez zraněn,0,0,0,31,750,7,červenec,pondělí,33-44,Brno-střed,16.60696082,49.20306574,{C42047B1-50E2-430D-B301-61ECDEF82C40}
16.5969924460001,49.200253081,1013,1,1014,60206191522,-598899.22,-1160101.032,2019/07/22 00:00:00+00,1,2019,7,havárie,řidič se plně nevěnoval řízení vozidla,"Ano, obsah alkoholu v krvi do 0,24 ‰",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,parkoviště přiléhající ke komunikaci,komunikace místní,jízdní kolo,"pod vlivem alkoholu, obsah alkoholu v krvi do 0,99 ‰",1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,30,2560,25,červenec,pondělí,24-32,Brno-střed,16.59699244,49.20025308,{8A136090-C3FF-4879-BE28-90E331801F04}
